,Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,PercPoverty,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Conflicts_total,Conflicts_totalDeaths,Conflicts_totalDeathsCivilians,Country Code,Region,IncomeGroup,SpecialNotes,TableName
467,Indonesia,Riau,0.2933469,101.7068294,IDN,East Asia and the Pacific,0.066,0.053,13.2,40.2,APPROXIMATE,0,1,302.1900024,2293,324,0,160,29,27,12166,31,4929,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
468,Indonesia,Riau Islands,3.9456514,108.1428669,IDN,East Asia and the Pacific,0.066,0.041,10.1,40.2,APPROXIMATE,0,1,30.64166641,1998,1247,0,40,26,27,14445,29,4142,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
469,Indonesia,South Kalimantan,-3.0926415,115.2837585,IDN,East Asia and the Pacific,0.066,0.085,18.5,45.9,APPROXIMATE,0,1,14.07666683,2217,264,0,20,160,27,14558,40,5099,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
470,Indonesia,South Sulawesi,-3.6687994,119.9740534,IDN,East Asia and the Pacific,0.066,0.063,15.3,41.5,APPROXIMATE,0,1,25.9216671,1928.5,118,0,30,287,25,15302,46,5587,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
471,Indonesia,South Sumatera,-3.3194374,103.914399,IDN,East Asia and the Pacific,0.066,0.054,12.7,42,APPROXIMATE,0,1,112.5583344,2619,139,4,20,64,27,15421,39,5368,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
472,Indonesia,Southeast Sulawesi,-4.14491,122.174605,IDN,East Asia and the Pacific,0.066,0.109,23,47.3,APPROXIMATE,0,1,63.96666718,1705,135,0,14,43,28,15279,20,4664,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
473,Indonesia,West Java,-7.090911,107.668887,IDN,East Asia and the Pacific,0.066,0.057,14.4,39.5,APPROXIMATE,0,1,2042.17334,1896,145,6,40,946,27,14656,40,4293,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
474,Indonesia,West Kalimantan,-0.2787808,111.4752851,IDN,East Asia and the Pacific,0.066,0.086,18.6,46.2,APPROXIMATE,0,1,24.06833267,3040.5,684,0,14,48,27,13474,36,5425,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
475,Indonesia,West Nusa Tenggara,-8.6529334,117.3616476,IDN,East Asia and the Pacific,0.066,0.121,26.6,45.3,APPROXIMATE,0,1,28.95000076,1315.5,606,0,30,457,26,9147,11,4901,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
476,Indonesia,West Papua,-4.185235,136.8252838,IDN,East Asia and the Pacific,0.066,0.122,25.2,48.5,APPROXIMATE,0,1,6.481666565,3344,3350,0,40,1426,21,8681,13,3865,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
477,Indonesia,West Sulawesi,-2.8441371,119.2320784,IDN,East Asia and the Pacific,0.066,0.161,31.8,50.6,APPROXIMATE,0,1,60.4766655,1862.5,784,0,40,1757,19,13719,23,4287,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
478,Indonesia,West Sumatera,-0.7399397,100.8000051,IDN,East Asia and the Pacific,0.066,0.056,13.5,41.2,APPROXIMATE,0,1,134.4966736,2252,166,0,20,411,25,14379,43,5253,,,,,,0,0,0,IDN,East Asia & Pacific,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia
479,Iraq,Al-Anbar,32.5597614,41.9196471,IRQ,Arab States,0.045,0.052,14,37.3,APPROXIMATE,0,1,9.166666985,104.5,359,0,200,385,33,,,964,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
480,Iraq,Al-Muthanna,29.9133171,45.2993862,IRQ,Arab States,0.045,0.079,19.9,39.5,APPROXIMATE,0,1,6.666666508,119.5,416,0,200,260,34,,,941,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
481,Iraq,Al-Najaf,32.027376,44.3331165,IRQ,Arab States,0.045,0.055,14.1,39,APPROXIMATE,0,1,27.5,128,5,61,200,47,33,,,767,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
482,Iraq,Al-Qadisiya,32.043691,45.1494505,IRQ,Arab States,0.045,0.082,19.6,42.1,APPROXIMATE,0,1,92.5,143.5,35,4,150,21,35,719,4,1732,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
483,Iraq,Babil,32.468191,44.5501935,IRQ,Arab States,0.045,0.042,10.8,38.4,APPROXIMATE,0,1,172.1666718,155,39,4,150,28,36,431,2,1266,,,,,,24,445,246,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
484,Iraq,Baghdad,33.3128057,44.3614875,IRQ,Arab States,0.045,0.027,7.5,36,APPROXIMATE,0,1,1421.166626,181,10,63,190,39,32,,,1211,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
485,Iraq,Basrah,30.5081033,47.7834888,IRQ,Arab States,0.045,0.045,12.5,35.9,APPROXIMATE,0,1,124.6666641,171.5,7,62,200,3,34,,,793,0.62,7.98,7.4,6.8,85.8,26,362,61,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
486,Iraq,Diyala,33.7733487,45.1494505,IRQ,Arab States,0.045,0.038,10,37.9,APPROXIMATE,0,1,57.83333206,222.5,214,0,200,43,35,388,2,836,,,,,,24,222,145,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
487,Iraq,Dohuk,36.8679054,42.9488574,IRQ,Arab States,0.045,0.031,8.7,35.3,APPROXIMATE,0,1,55.16666794,496.5,20,30,150,534,33,1432,4,1583,,,,,,1,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
488,Iraq,Erbil,36.2062933,44.0088697,IRQ,Arab States,0.045,0.031,8.2,37.7,APPROXIMATE,0,1,84.16666412,449.5,1,59,200,411,29,,,702,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
489,Iraq,Karbala,32.6068464,44.0103922,IRQ,Arab States,0.045,0.053,12.4,43,APPROXIMATE,0,1,9.166666985,136.5,4,61,200,35,32,,,1024,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
490,Iraq,Kirkuk,35.4655761,44.3803921,IRQ,Arab States,0.045,0.035,9.8,35.5,APPROXIMATE,0,1,137.6666718,308.5,3,62,200,339,33,,,976,3.26,7.56,34.4,62.6,3,91,1238,136,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
491,Iraq,Missan,31.8734002,47.1362125,IRQ,Arab States,0.045,0.098,24.1,40.6,APPROXIMATE,0,1,36.66666794,189,5,53,200,9,36,,,729,,,,,,2,4,2,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
492,Iraq,Ninewa,36.229574,42.2362435,IRQ,Arab States,0.045,0.054,13.8,39.2,APPROXIMATE,0,1,55,267.5,338,0,200,299,35,,,1273,,,,,,1,16,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
493,Iraq,Salahaddin,34.5337527,43.483738,IRQ,Arab States,0.045,0.054,13.8,39.1,APPROXIMATE,0,1,36,146,79,1,150,124,34,567,2,989,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
494,Iraq,Suleimaniya,35.5570454,45.4359425,IRQ,Arab States,0.045,0.01,2.7,34.9,APPROXIMATE,0,1,96,536.5,2,51,200,832,25,,,836,,,,,,2,1,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
495,Iraq,Thi-Qar,31.1042292,46.3624686,IRQ,Arab States,0.045,0.06,15.3,39.5,APPROXIMATE,0,1,81.66666412,143.5,30,4,110,4,37,465,2,1092,,,,,,8,63,45,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
496,Iraq,Wasit,32.6024094,45.7520985,IRQ,Arab States,0.045,0.058,14.2,40.8,APPROXIMATE,0,1,43.16666794,164.5,65,0,200,16,37,,,682,,,,,,0,0,0,IRQ,Middle East & North Africa,Upper middle income,"Based on official government statistics, the new base year is 2007.",Iraq
497,Jamaica,Clarendon,17.9557183,-77.2405153,JAM,Latin America and Caribbean,0.007,0.014,3.7,37.9,APPROXIMATE,0,1,200.1666718,1043,3,40,20,80,31,8473,10,3974,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
498,Jamaica,Hanover,18.4097707,-78.133638,JAM,Latin America and Caribbean,0.007,0.007,1.9,35.4,APPROXIMATE,0,1,132,1386,68,5,40,78,28,15522,55,5605,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
499,Jamaica,Kingston,18.0178743,-76.8099041,JAM,Latin America and Caribbean,0.007,0.009,2.2,39.1,APPROXIMATE,0,1,1018.171631,943,4,63,190,56,34,,,2719,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
500,Jamaica,Manchester,18.0669654,-77.5160788,JAM,Latin America and Caribbean,0.007,0.006,1.5,36.6,APPROXIMATE,0,1,232.1666718,1479,41,43,30,578,26,14122,44,4757,18.85,5.966666667,40.3,57.36666667,2.366666667,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
501,Jamaica,Portland,18.0844274,-76.4100267,JAM,Latin America and Caribbean,0.007,0.004,1.2,36.1,APPROXIMATE,0,1,95,1652.5,359,2,40,432,24,14387,43,6509,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
502,Jamaica,St.  Andrew,18.0391345,-76.7567368,JAM,Latin America and Caribbean,0.007,0.007,1.9,39.8,APPROXIMATE,0,1,926.8166504,1041,9,58,40,387,29,14261,42,4905,14.86433333,4.964333333,17.00666667,18,68.66666667,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
503,Jamaica,St. Ann,18.3281428,-77.2405153,JAM,Latin America and Caribbean,0.007,0.004,1.1,38.3,APPROXIMATE,0,1,131.8333282,1470.5,128,1,40,740,24,14186,41,5076,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
504,Jamaica,St. Catherine,18.0364134,-77.0564464,JAM,Latin America and Caribbean,0.007,0.004,0.8,41.8,APPROXIMATE,0,1,429.8333435,1076.5,22,13,40,171,27,14628,51,5093,10.92019231,6.746025641,59.38717949,25.90897436,14.58589744,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
505,Jamaica,St. Elizabeth,18.0788461,-77.6994197,JAM,Latin America and Caribbean,0.007,0.013,3.2,41.5,APPROXIMATE,0,1,129.0983276,1317,168,11,40,6,29,15956,61,4913,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
506,Jamaica,St. James,18.3923184,-77.8595963,JAM,Latin America and Caribbean,0.007,0.003,0.7,38.5,APPROXIMATE,0,1,273.5,1677.5,74,8,30,468,25,15283,55,5973,22.86267361,6.33875,59.78645833,29.16753472,11.04652778,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
507,Jamaica,St. Mary,18.3092711,-76.964306,JAM,Latin America and Caribbean,0.007,0.009,2.7,34.9,APPROXIMATE,0,1,172.8333282,1433,214,4,40,305,25,14862,48,5972,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
508,Jamaica,St. Thomas,17.9700261,-76.4331698,JAM,Latin America and Caribbean,0.007,0.006,1.5,41.4,APPROXIMATE,0,1,126.1666641,1553,88,3,20,419,25,14774,48,5867,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
509,Jamaica,Trelawny,18.3526143,-77.6077865,JAM,Latin America and Caribbean,0.007,0.016,3.8,41.4,APPROXIMATE,0,1,78.5,1379,341,0,40,348,25,15114,50,5180,,,,,,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
510,Jamaica,Westmoreland,18.2944378,-78.1564432,JAM,Latin America and Caribbean,0.007,0.004,1,40.2,APPROXIMATE,0,1,204,1454.5,51,17,30,12,31,7789,11,4075,124.5833333,6.059166667,70.67222222,17.61666667,11.71111111,0,0,0,JAM,Latin America & Caribbean,Upper middle income,,Jamaica
511,Jordan,Central,40.6195724,-111.5993254,JOR,Arab States,0.006,0.005,1.6,34.9,GEOMETRIC_CENTER,0,1,41.88333511,585.5,32,23,70,2518,6,4469,6,2272,,,,,,0,0,0,JOR,Middle East & North Africa,Lower middle income,Expenditure data from 2010 removed as they are estimates.,Jordan
512,Jordan,North,30.585164,36.238414,JOR,Arab States,0.006,0.006,1.8,35.5,APPROXIMATE,0,1,1.5,58,452,1,200,909,31,,,892,,,,,,0,0,0,JOR,Middle East & North Africa,Lower middle income,Expenditure data from 2010 removed as they are estimates.,Jordan
513,Jordan,South,40.5621704,-111.929658,JOR,Arab States,0.006,0.008,2.2,34.2,APPROXIMATE,0,1,1058.731689,304,9,63,110,1352,21,,,2434,6.05,8.133333333,37.6,55.7,6.7,0,0,0,JOR,Middle East & North Africa,Lower middle income,Expenditure data from 2010 removed as they are estimates.,Jordan
514,Kenya,Central,-0.0690805,34.6967094,KEN,Sub-Saharan Africa,0.187,0.075,18.2,40.9,APPROXIMATE,0,1,602.583313,1385,11,5,20,1179,32,,,3697,,,,,,6,57,55,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
515,Kenya,Coast,-4.0434771,39.6682065,KEN,Sub-Saharan Africa,0.187,0.242,49.5,48.8,APPROXIMATE,0,1,6943.568359,717,0,59,190,15,31,,,1858,,,,,,13,20,1,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
516,Kenya,Eastern,0.7137256,35.517938,KEN,Sub-Saharan Africa,0.187,0.19,41.9,45.3,ROOFTOP,0,1,181.125,873,87,0,40,2333,24,14386,48,3807,,,,,,0,0,0,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
517,Kenya,Nairobi,-1.2920659,36.8219462,KEN,Sub-Saharan Africa,0.187,0.02,4.8,41.9,APPROXIMATE,0,1,11346.76855,584.5,4,60,190,1672,31,,,2432,,,,,,30,122,97,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
518,Kenya,North Eastern,-0.0190061,37.6480812,KEN,Sub-Saharan Africa,0.187,0.509,83.3,61.1,ROOFTOP,0,1,602.7999878,1062.5,15,0,130,1595,26,11029,18,3975,9.739285714,5.742619048,61.85714286,16.45238095,21.69047619,0,0,0,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
519,Kenya,Nyanza,-1.2849963,36.8272273,KEN,Sub-Saharan Africa,0.187,0.211,47.7,44.2,ROOFTOP,0,1,11346.76855,584.5,4,61,190,1663,31,,,1195,,,,,,30,122,97,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
520,Kenya,Rift Valley,-0.023559,37.906193,KEN,Sub-Saharan Africa,0.187,0.205,42.4,48.3,APPROXIMATE,0,1,150.7583313,560,276,0,14,842,31,8714,14,3459,6.988888889,6.152777778,50.25555556,16.55833333,33.26944444,0,0,0,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
521,Kenya,Western,-0.115003,34.851379,KEN,Sub-Saharan Africa,0.187,0.223,50,44.5,GEOMETRIC_CENTER,0,1,291.7083435,1194.5,84,0,20,1149,32,12607,47,3601,8.088888889,6.663333333,35.26666667,16.5,48.23333333,0,0,0,KEN,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya
522,Lao People's Democratic Republic,Attapeu,14.93634,107.1011931,LAO,East Asia and the Pacific,0.174,0.215,43.3,49.8,APPROXIMATE,0,1,30.16666603,1823,350,0,40,283,26,14417,44,4705,,,,,,0,0,0,,,,,
523,Lao People's Democratic Republic,Bokeo,20.2872662,100.7097867,LAO,East Asia and the Pacific,0.174,0.212,39.8,53.4,APPROXIMATE,0,1,30.08666611,1299.5,316,0,40,540,23,13977,44,5250,,,,,,0,0,0,,,,,
524,Lao People's Democratic Republic,Borikhamxay,18.4362924,104.4723301,LAO,East Asia and the Pacific,0.174,0.063,14.1,44.5,APPROXIMATE,0,1,6.890000343,1855,872,0,130,545,24,13124,47,5451,,,,,,0,0,0,,,,,
525,Lao People's Democratic Republic,Champasack,14.6578664,105.9699878,LAO,East Asia and the Pacific,0.174,0.149,31.4,47.6,APPROXIMATE,0,1,25.83333397,2012.5,500,0,40,511,25,14255,39,4848,,,,,,0,0,0,,,,,
526,Lao People's Democratic Republic,Huaphanh,20.3254175,104.1001326,LAO,East Asia and the Pacific,0.174,0.184,37.9,48.5,APPROXIMATE,0,1,22.66666603,1262,356,0,130,1250,21,12268,37,4728,,,,,,0,0,0,,,,,
527,Lao People's Democratic Republic,Khammuane,17.6384066,105.2194808,LAO,East Asia and the Pacific,0.174,0.2,40.1,49.9,APPROXIMATE,0,1,18.33333397,1958,461,0,40,467,25,13801,46,4662,,,,,,0,0,0,,,,,
528,Lao People's Democratic Republic,Luangnamtha,20.9170187,101.1617356,LAO,East Asia and the Pacific,0.174,0.165,35.5,46.5,APPROXIMATE,0,1,13.66666698,1382.5,917,0,130,1262,21,13025,29,5021,,,,,,0,0,0,,,,,
529,Lao People's Democratic Republic,Luangprabang,20.0656229,102.6216211,LAO,East Asia and the Pacific,0.174,0.18,36.4,49.6,APPROXIMATE,0,1,24.16666603,1269.5,309,0,40,949,22,13472,37,5476,,,,,,0,0,0,,,,,
530,Lao People's Democratic Republic,Oudomxay,20.4921929,101.8891721,LAO,East Asia and the Pacific,0.174,0.248,50.2,49.5,APPROXIMATE,0,1,22.45000076,1256.5,268,0,40,1143,22,12692,35,4598,,,,,,0,0,0,,,,,
531,Lao People's Democratic Republic,Phongsaly,21.5919377,102.2547919,LAO,East Asia and the Pacific,0.174,0.311,56.1,55.5,APPROXIMATE,0,1,10.75333309,1368.5,433,0,130,626,23,12797,38,5460,,,,,,0,0,0,,,,,
532,Lao People's Democratic Republic,Saravane,15.8171073,106.2522143,LAO,East Asia and the Pacific,0.174,0.359,62.8,57.2,APPROXIMATE,0,1,28.96166611,1404.5,336,0,14,244,30,9472,9,4029,,,,,,0,0,0,,,,,
533,Lao People's Democratic Republic,Savannakhet,16.5722464,104.7705509,LAO,East Asia and the Pacific,0.174,0.262,49.7,52.8,APPROXIMATE,0,1,197.5,1375.5,5,16,14,164,30,7312,6,3340,,,,,,0,0,0,,,,,
534,Lao People's Democratic Republic,Sekong,15.5767446,107.0067031,LAO,East Asia and the Pacific,0.174,0.254,50,50.9,APPROXIMATE,0,1,6.625,2192,568,0,40,984,23,13750,40,4529,,,,,,0,0,0,,,,,
535,Lao People's Democratic Republic,Vientiane,17.9757058,102.6331035,LAO,East Asia and the Pacific,0.174,0.063,14.2,44.7,APPROXIMATE,0,1,610.7416992,1617.5,5,55,20,175,34,,,2474,,,,,,0,0,0,,,,,
536,Lao People's Democratic Republic,Vientiane Capital,17.9757058,102.6331035,LAO,East Asia and the Pacific,0.174,0.012,2.8,41.1,APPROXIMATE,0,1,610.7416992,1617.5,5,55,20,175,34,,,2474,,,,,,0,0,0,,,,,
537,Lao People's Democratic Republic,Xayabury,19.1945799,101.483498,LAO,East Asia and the Pacific,0.174,0.079,17.9,43.9,APPROXIMATE,0,1,17,1117,447,0,130,582,24,13745,40,4979,,,,,,0,0,0,,,,,
538,Lao People's Democratic Republic,Xiengkhuang,19.6093003,103.7289167,LAO,East Asia and the Pacific,0.174,0.164,33.2,49.4,APPROXIMATE,0,1,17.875,1124,337,0,30,635,27,12449,18,4375,,,,,,0,0,0,,,,,
539,Lesotho,Berea,-29.1746723,27.8311428,LSO,Sub-Saharan Africa,0.14,0.106,26,40.6,APPROXIMATE,0,1,134.6666718,746,38,0,140,1650,25,3123,8,2320,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
540,Lesotho,Botha-Bothe,-28.801561,28.5331038,LSO,Sub-Saharan Africa,0.14,0.149,33.2,44.9,APPROXIMATE,0,1,63.33333206,847.5,532,0,30,2161,22,4165,11,2853,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
541,Lesotho,Leribe,-28.9510773,28.2526623,LSO,Sub-Saharan Africa,0.14,0.106,25.6,41.4,APPROXIMATE,0,1,117.8333359,805.5,137,0,140,1689,26,3423,7,1829,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
542,Lesotho,Mafeteng,-29.8224312,27.2388161,LSO,Sub-Saharan Africa,0.14,0.131,31.3,41.9,APPROXIMATE,0,1,100.5,660.5,70,13,30,1668,25,,,2396,13.75083333,5.828888889,44.40375,28.80694444,26.78930556,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
543,Lesotho,Maseru,-29.3632188,27.5143603,LSO,Sub-Saharan Africa,0.14,0.082,19.7,41.5,APPROXIMATE,0,1,107.0333328,693.5,11,26,140,1590,24,3264,9,2509,9.95,6.244583333,18.09444444,19.01666667,62.88888889,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
544,Lesotho,Mohale'S Hoek,-30.1425917,27.4673845,LSO,Sub-Saharan Africa,0.14,0.178,38.3,46.5,APPROXIMATE,0,1,55,729,111,9,30,1562,25,3614,9,2736,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
545,Lesotho,Mokhotlong,-29.2875557,29.0605389,LSO,Sub-Saharan Africa,0.14,0.291,61.5,47.3,APPROXIMATE,0,1,18,679,521,3,140,2170,27,3751,4,1746,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
546,Lesotho,Qacha'S-Nek,-30.1114565,28.678979,LSO,Sub-Saharan Africa,0.14,0.173,40.8,42.5,APPROXIMATE,0,1,39.1166687,775.5,150,5,140,1939,22,4002,10,2425,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
547,Lesotho,Quthing,-30.4015687,27.7080133,LSO,Sub-Saharan Africa,0.14,0.151,34.4,43.8,APPROXIMATE,0,1,43.71166611,755.5,156,3,30,1606,24,3330,7,2587,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
548,Lesotho,Thaba Tseka,-29.5238975,28.6089752,LSO,Sub-Saharan Africa,0.14,0.267,56.8,47,APPROXIMATE,0,1,23.83333397,654,754,2,140,2214,25,3222,5,1894,,,,,,0,0,0,LSO,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.,Lesotho
549,Liberia,Bomi,6.7562926,-10.8451467,LBR,Sub-Saharan Africa,0.374,0.407,79.1,51.4,APPROXIMATE,0,1,43.33333206,2640.5,36,0,30,44,26,13102,24,4329,,,,,,0,0,0,LBR,Sub-Saharan Africa,Low income,National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars.,Liberia
550,Liberia,Bong,6.8295019,-9.3673084,LBR,Sub-Saharan Africa,0.374,0.508,83.9,60.6,APPROXIMATE,0,1,4.666666508,1681,300,0,30,243,25,13129,27,4695,,,,,,0,0,0,LBR,Sub-Saharan Africa,Low income,National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars.,Liberia
551,Liberia,Gbarpolu,7.4952637,-10.0807298,LBR,Sub-Saharan Africa,0.374,0.505,86.3,58.5,APPROXIMATE,0,1,1.666666627,1968,722,0,40,472,23,12615,26,4252,,,,,,0,0,0,LBR,Sub-Saharan Africa,Low income,National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars.,Liberia
